Student_ID,Age,Gender,Department,CGPA,Sleep_Duration,Study_Hours,Social_Media_Hours,Physical_Activity,Stress_Level
56275,21,Female,Arts,2.86,8,5.8,1.8,20,5
56276,20,Female,Business,3.18,6.4,4.4,4,56,6
56277,20,Male,Arts,2.8,8.3,6.8,5,72,5
56278,19,Female,Arts,3.41,7.7,2.5,1.8,49,5
56279,24,,Medical,2.26,5.8,5.6,3.3,72,3
56280,18,Male,Arts,2.47,7.1,2.7,5.5,88,3
56281,23,Male,Science,3.49,4.2,3.1,3.8,95,8
56282,21,Female,Medical,,5.5,8.1,0.7,66,2
56283,23,Female,Medical,2.1,7,6.2,0.5,107,2
56284,21,Female,Arts,3.16,7.3,1.5,4.1,13,4
56285,20,Female,Arts,2.07,5.6,6.6,6.2,27,4
56286,,Female,Engineering,2.63,6.7,1.7,2,90,2
56287,23,,Science,2.82,9.5,5.5,3.7,2,3
56288,19,Male,Science,2.18,6.5,0.5,3.3,8,3
56289,20,Female,Science,2.31,8.3,7.2,4.6,139,2
56290,22,Male,Engineering,3.14,8.7,3.8,5.2,133,4
56291,18,Female,Arts,2.91,7.8,3.8,3.5,60,4
56292,22,Male,Medical,2.98,6.9,6,1.6,2,3
56293,23,Male,Arts,2.54,8,1.6,4.4,92,2
56294,24,Male,Engineering,3.62,6.8,4.5,3.8,80,2
56295,23,Female,Engineering,2.83,6.8,5.2,5,73,2
56296,23,Female,Science,2.89,8.3,5.3,3.9,91,4
56297,19,Male,Medical,2.39,9.6,4.1,3.1,33,4
56298,19,Female,Engineering,3.06,7.6,6.4,2,1,5
56299,20,Male,Science,2.89,6.1,4.1,2,49,5
56300,21,Male,Business,3.6,8,2,1.9,99,3
56301,24,Male,Engineering,2.97,8.6,5.8,3.1,69,4
56302,24,Male,Science,2.82,4.6,4.4,5.9,15,7
56303,24,Male,Medical,3.52,9.6,2.5,5.2,97,4
56304,18,Female,Science,2.49,7.2,7.1,3.7,130,2
56305,19,Male,Business,2.7,6.1,2.6,0.7,145,2
56306,22,Female,Science,,7.2,3.9,4.2,141,4
56307,21,Female,Arts,2.75,5.9,,5.3,81,3
56308,24,Male,Business,2.99,6.3,7.1,1.8,51,
56309,22,Female,Engineering,3.8,6,5.1,1.6,29,3
56310,23,Female,Business,1.94,6.1,4.3,5.1,34,6
56311,18,Female,Arts,2.98,8.4,6.3,2.7,46,6
56312,21,Male,Engineering,3.3,6.2,3.8,3.1,125,4
56313,21,Female,Medical,2.77,8,3.5,3.7,26,3
56314,21,Female,Business,2.09,9.3,2.5,1.4,54,3
56315,19,Female,Engineering,2.37,6.4,3.8,4.1,47,3
56316,19,Male,,3.53,8.8,4.2,1.7,81,4
56317,22,Female,Business,2.84,11.1,4.7,2.8,124,4
56318,24,Female,Science,2.65,8.1,6.1,2.5,17,
56319,18,Female,Arts,3.07,7.5,2.8,3.2,16,5
56320,22,Male,,2.99,8,1.7,3.6,107,2
56321,24,Male,Arts,2.67,5.9,6.5,2.5,28,3
56322,22,Male,Business,3.78,6.8,3.8,1.4,1,5
56323,23,Female,Medical,2.84,8.1,8.2,6.5,65,
56324,22,Female,Science,2.73,4.6,5,0,11,5
56325,22,Female,Engineering,2.97,9.4,1.7,2.4,78,5
56326,,Male,Science,3.73,8.6,3.8,3.5,,5
56327,19,Male,Science,2.39,6.8,5.1,3.7,108,4
56328,20,Female,Arts,2.18,5.5,4.2,4.6,61,5
56329,18,Female,Engineering,2.22,5.1,5.5,5,90,5
56330,23,Male,Business,2.86,9.9,5.2,1.9,49,4
56331,19,Female,Medical,3.01,4.8,2.9,2.7,75,6
56332,18,Female,Business,2.59,6.2,4.2,2.5,113,3
56333,23,Male,Business,2.15,8.2,2.6,4.2,63,3
56334,18,Female,Engineering,3.55,7.5,3.6,4.3,69,5
56335,20,Male,Business,3.58,7.7,3.6,4.8,103,3
56336,19,Male,Arts,2.59,6.9,5.8,4.8,48,5
56337,21,Female,Medical,1.83,9.2,,6.1,32,6
56338,24,Male,Engineering,2.48,6.2,5.8,2.9,138,3
56339,,Male,Medical,2.33,5.7,6.4,4.4,50,6
56340,20,Male,Medical,3.48,8.2,,4.2,148,5
56341,,Female,Medical,2.69,10.4,1.2,2.5,122,2
56342,24,Male,Business,2.4,7.5,3,3.3,19,5
56343,18,Male,Medical,3.08,8.2,3.4,6,71,2
56344,22,Female,Science,3.47,8.3,6.6,4.2,138,5
56345,19,Male,Arts,2.45,6.4,5.5,4,105,4
56346,20,Female,Medical,3.61,5.8,2.7,1.3,39,5
56347,23,Female,Business,2.92,9,5.8,4.6,80,3
56348,18,Male,Arts,2.69,7,2.6,2.6,123,4
56349,22,Male,Science,2.5,6.5,4.3,3,110,2
56350,22,Female,Engineering,2.36,5.9,1.8,3.7,21,5
56351,22,Female,Business,3.63,5.2,5.7,4,44,5
56352,19,Female,Business,2.57,7,4.1,3.8,128,2
56353,19,Female,Science,2.83,7.7,3.3,2.3,104,2
56354,20,Male,Science,3.47,7.4,7.1,3.7,127,5
56355,21,Male,Medical,4,8.1,8.3,4.3,66,2
56356,24,Female,Arts,2.24,9.5,4.1,4,31,4
56357,21,Female,Medical,2.6,5.9,2.7,3.8,68,5
56358,24,Female,Business,3.79,4,7.2,4.9,124,5
56359,22,Female,Business,3.25,6.6,7.9,3.5,121,3
56360,18,Female,Arts,2.29,7,5.8,1.1,126,3
56361,21,Male,Engineering,2.82,8.4,,4.9,16,5
56362,24,Male,Arts,3.14,7.2,5.5,5,113,2
56363,20,Male,Medical,3.39,7,6.2,5,49,5
56364,18,Male,Science,2.66,5.7,4.1,3.6,120,2
56365,18,Male,Science,2.75,7,2.8,3.3,29,4
56366,20,,Medical,3.56,,4.1,2.4,12,4
56367,20,Male,Engineering,2.78,8.3,1.3,3.8,15,4
56368,19,Female,Science,3.23,6.4,6.7,2.1,14,5
56369,18,,Science,3.04,7.9,2.6,2.6,129,2
56370,21,Male,Arts,2.51,7.2,3.5,4.1,121,5
56371,23,Female,Arts,3.05,7.6,5.2,3.8,149,5
56372,20,Female,,3.48,5.6,1.5,3.8,12,3
56373,23,Male,Science,1.98,7.1,2.4,5.5,113,5
56374,18,Male,Arts,2.67,5.5,8,4.2,63,5
56375,19,Male,Business,2.04,5.8,5.7,3.7,43,6
56376,19,Male,,3.15,4.4,7.4,6.8,26,6
56377,19,Female,Engineering,2.52,6,0,4,121,4
56378,24,Male,Science,2.74,7.7,6.3,3.3,113,2
56379,21,Male,Science,2.67,7.3,2,2,8,3
56380,23,Female,Science,2.61,6.2,3.3,2.5,84,2
56381,19,Male,Engineering,3.77,8.2,4.1,2.7,,2
56382,24,Male,Business,2.5,6.2,2.8,3.3,109,2
56383,18,Female,Science,3.51,11,3.2,3.3,50,5
56384,24,,Arts,2.8,7.8,5.4,1.5,114,
56385,19,Male,Engineering,3.56,7.2,6.7,4,69,3
56386,24,Female,Engineering,2.23,6.8,1.7,1.1,90,3
56387,21,Male,Science,2.38,7.5,3.6,2.5,55,6
56388,24,Female,Science,3.58,4.9,2.6,1.3,104,7
56389,22,Male,Science,2.45,6.5,1.9,5.3,54,6
56390,24,Male,Arts,2.45,7.6,3.3,5.9,64,4
56391,24,Female,Science,2.3,6.5,0.7,4.6,80,3
56392,22,Female,Engineering,2.78,10.3,3.8,6.2,62,2
56393,18,Female,Business,3.54,7.6,1,1.1,127,4
56394,19,Female,Engineering,3.75,6.2,5.2,4.5,47,4
56395,20,Male,Business,2.77,3.8,8.5,3.8,63,6
56396,21,Female,Business,2.53,7,3.8,2.9,140,3
56397,18,Female,Science,2.81,7.5,4.6,3.7,128,5
56398,19,Female,Medical,2.35,8.3,5,0.9,104,3
56399,23,Female,Medical,3.17,4.7,3.1,4.3,121,5
56400,23,Male,Business,2.66,6.6,3.6,0.2,46,
56401,19,Male,Business,3.56,8.5,4,4.7,97,2
56402,24,Male,Medical,2.69,7.9,3.2,2.4,22,4
56403,24,Male,Business,2.54,5.7,7.5,5,7,5
56404,20,Female,Engineering,3.71,4.3,2.9,3.8,126,6
56405,22,Female,Engineering,2.05,8,2,3.8,26,5
56406,20,Male,Business,2.31,6.3,3.9,3.6,32,6
56407,18,Female,Science,3.22,6.5,5.2,4.4,16,5
56408,23,Female,Arts,2.28,7.4,6.7,2.9,87,3
56409,23,Female,Arts,3.36,8.1,0,1.7,37,4
56410,23,Female,Medical,3.01,6.7,2.3,2.4,116,3
56411,22,Female,Medical,2.55,7.9,6.6,2.4,90,2
56412,22,Female,Arts,2.1,6.3,5.6,2.5,128,3
56413,,Male,Arts,3.15,7.1,6,0.8,9,
56414,21,Male,Business,3.74,6.6,2,3.8,149,3
56415,23,Female,Arts,2.32,6.4,4.1,4.4,10,4
56416,23,Male,Medical,2.76,7.1,1.4,2.6,111,3
56417,24,Female,Engineering,3.2,9.5,3.8,4.5,51,5
56418,20,Female,Medical,3.58,4.9,7.2,4.4,11,5
56419,18,Male,Science,3.42,6,2.8,3.4,90,3
56420,20,Female,Arts,2.69,6,2.7,2.9,36,3
56421,19,Female,Arts,3.22,6.6,3.6,0.4,88,2
56422,23,Male,Medical,3.4,6.2,4.3,3.5,23,6
56423,21,Female,Science,3.27,5.7,4.2,1.1,102,4
56424,18,Male,Engineering,3.19,4.8,8.3,3.2,122,8
56425,20,Female,Science,2.23,7.4,4.3,3.9,63,2
56426,24,Female,Medical,2.35,6.3,4.5,1.1,22,3
56427,24,Male,Science,2.56,4.6,4.9,0.8,60,8
56428,18,Male,Medical,2.3,6.2,4.1,3.3,73,5
56429,18,Female,Engineering,3.64,6.7,5.5,2.6,15,3
56430,20,Male,Medical,2.51,9.2,0.7,2.2,98,3
56431,19,Male,Medical,3.05,5.6,1.9,3.4,86,5
56432,24,Male,Business,2.43,6.3,3,1.9,130,3
56433,24,Female,Arts,3.53,5.4,5.3,4.5,127,4
56434,23,Female,Science,3.28,5.2,6.2,3.3,105,3
56435,23,Male,Arts,2.77,5,4.4,5.5,,2
56436,18,Female,Engineering,2.49,4.3,5.4,2.9,147,6
56437,19,Male,Arts,3.12,5,5.9,4.1,126,
56438,22,Male,Arts,3.19,5.9,5.3,2.4,71,5
56439,20,Female,Medical,2.19,9.4,5.3,0.4,124,2
56440,23,,Business,2.09,3.5,6.5,4.8,73,8
56441,24,Female,Medical,2.99,5.3,7.8,2.9,102,5
56442,24,Male,Medical,2.62,6.7,2.8,1.8,47,6
56443,18,Female,Engineering,2.44,7.1,2.7,5.8,98,2
56444,24,Female,Science,2.4,8.4,7,4.4,4,3
56445,22,Male,Business,2.36,7.3,4.2,,101,3
56446,18,Female,Arts,2.25,5.8,4.6,0.5,91,3
56447,22,Male,Engineering,2.24,6.6,6.4,3,136,5
56448,20,Female,Science,1.69,3,4.6,6.8,103,6
56449,21,Female,Arts,2.7,5,5.2,3.9,53,6
56450,20,Male,Engineering,3.39,8.5,4.5,1.7,143,2
56451,24,Female,Arts,1.76,7.2,5.2,5.7,71,2
56452,23,Female,Arts,2.51,7,7,3.8,97,4
56453,18,Male,Engineering,3.27,8.6,2.4,4.8,,3
56454,18,Male,Business,3.66,8.4,6.8,3.9,19,5
56455,19,Male,Arts,3.52,8.9,2.8,3.4,47,6
56456,20,Female,Business,3.54,7.8,5.5,4.9,83,5
56457,18,Female,Medical,3.33,6.5,4.9,3.7,79,3
56458,,Male,Medical,2.85,,0,4.5,80,8
56459,24,Male,Arts,3.41,6.1,5.6,4.2,67,3
56460,19,Male,Business,3.18,9.5,3.6,3.1,101,4
56461,21,Female,Arts,3.58,8.1,3.1,0.7,7,3
56462,23,Male,Business,3.1,7.5,4.4,4,84,2
56463,21,Female,Engineering,2.98,5.9,0.1,5,143,2
56464,20,Male,Engineering,2.05,8.6,6.7,1.5,106,4
56465,19,Male,Business,3.47,8.2,3.2,2.9,149,5
56466,22,Female,Science,3.36,7.4,8.7,2.8,114,5
56467,23,Male,Engineering,3.2,7,9.3,4.9,,5
56468,18,Female,Medical,2.71,7.7,3.9,1,93,2
56469,23,Female,Engineering,2.73,5.8,3.2,3.8,95,2
56470,21,Male,Engineering,3.79,6.2,2.9,3.4,36,6
56471,19,Male,Engineering,1.97,4.9,3.1,5.4,108,5
56472,20,Female,Medical,3.02,6.3,8.6,3.2,129,2
56473,23,Male,,3.01,9.8,7.6,5.3,31,6
56474,24,Female,Engineering,2.59,5.8,2.8,4.9,8,4
56475,21,Male,Engineering,2.32,6.5,4.7,4.9,120,5
56476,24,Female,Arts,3.49,8.1,4.6,4.4,1,3
56477,19,Male,Arts,2.14,9.6,6.3,2.3,93,5
56478,21,Male,Business,2.19,6.4,5.2,6.6,103,2
56479,22,Female,Arts,3.57,6.5,2.9,1.8,142,5
56480,23,Male,Engineering,2.67,8.7,0.7,6.6,127,3
56481,19,Female,Arts,2.86,8.5,6.4,0.4,94,2
56482,23,Male,Engineering,2.92,6.8,4.5,,105,3
56483,22,Male,Medical,3.05,3.6,4.8,5.2,108,7
56484,22,Male,Medical,2.78,6,2.6,7.4,52,3
56485,23,Female,Engineering,2.65,3,4,5.1,97,8
56486,19,Female,Arts,3.69,5,1.6,4.6,45,4
56487,21,Male,Engineering,2.1,8.4,5.8,2.8,136,2
56488,19,Female,Medical,2.83,6.5,3.8,2.3,,3
56489,24,Male,Science,2.1,6.8,4.8,4.3,36,6
56490,23,Female,Arts,3.44,4.7,1.7,5.3,61,7
56491,23,Female,Arts,3.03,5.7,7.7,4.3,69,4
56492,22,Male,Medical,2.73,6.2,4.6,1,117,5
56493,19,Female,Arts,3.49,8.5,2.5,3.2,41,6
56494,23,,Medical,2.93,6.8,4.5,1.8,1,5
56495,19,Male,Engineering,1.82,7.6,5.6,5.2,76,3
56496,,Female,Arts,3.08,5.9,2.2,4.1,104,4
56497,20,Female,Medical,2.3,6.4,5.6,3.2,93,2
56498,20,Female,Engineering,3.27,8.2,4,4.4,35,6
56499,18,Female,Engineering,2.62,6.3,0.3,4.2,18,5
56500,23,Female,Medical,3.16,7.1,2.2,1.9,83,4
56501,22,Male,Medical,2.21,6.4,4.2,4.3,136,4
56502,23,Male,Engineering,2.89,4.2,0,,105,6
56503,22,Male,Arts,3.6,7.9,5.8,2.4,146,4
56504,19,Female,Business,3.07,6.4,6.6,6.2,149,2
56505,19,Female,Engineering,2.02,8.3,,4.9,143,5
56506,23,Male,Science,2.22,8.3,1.5,3.8,133,2
56507,21,Female,Business,3.11,4.8,3.4,3.3,85,7
56508,19,Male,Medical,2.4,5.8,2.9,8.3,134,2
56509,18,Male,Science,3.42,10.2,3.8,3.3,103,2
56510,23,Female,Engineering,2.88,4.5,7.3,3.1,87,7
56511,21,Female,Engineering,2.12,6.9,7,4.1,128,3
56512,,Male,Business,3.63,9.5,3.5,2.1,84,5
56513,24,Male,Science,2.38,8.6,2.8,3.3,95,2
56514,23,Female,Business,3.52,5,4.8,3.3,2,4
56515,19,Female,Medical,3.69,6.1,4,2.4,61,3
56516,21,Female,Science,2.17,8,5.7,4.4,69,3
56517,21,Female,Business,2.06,5.4,5.2,2.2,21,6
56518,21,Male,Arts,2.35,6.4,3.2,5,109,4
56519,20,Female,Science,3.08,7.5,2.2,,124,3
56520,19,Female,Arts,3.46,6.8,5,4.8,15,5
56521,24,Female,Business,3.76,6.8,6.6,3.3,119,4
56522,22,Male,Medical,2.09,6,5.3,3.9,114,4
56523,19,Female,Science,3.7,5.1,3.7,3.6,20,5
56524,23,Male,Arts,3.27,5.4,6.1,5.1,99,5
56525,22,Female,Engineering,3.37,4.3,4.3,4.4,133,6
56526,23,Male,Engineering,3.19,6.1,8.1,4.1,38,5
56527,22,Male,Medical,3.18,6.8,3.2,2.5,73,2
56528,20,Male,Engineering,2.48,9.7,3.3,5.4,87,
56529,23,Female,Arts,2.23,,1.9,6.1,41,6
56530,23,Female,Arts,3.79,8.3,0.8,1.5,131,5
56531,19,Female,Business,3.43,7.6,5.9,2.8,61,5
56532,24,Male,Arts,2.72,8.5,4.2,2.5,48,4
56533,24,Male,Arts,1.97,6.4,6.5,6.9,85,5
56534,23,Male,Medical,2.95,7.3,4.6,3.7,76,2
56535,21,Female,Arts,3.36,8.4,5.9,0.4,21,6
56536,23,Male,Science,3.84,7.3,7.2,3.8,21,6
56537,23,Female,Business,3.5,6.9,2.3,2.5,80,4
56538,23,Male,Science,3.2,5.8,0.5,1.5,11,4
56539,19,Female,Medical,3.58,6.9,5.7,5.3,15,6
56540,24,Male,Science,3.01,7.5,9.6,4.3,9,3
56541,23,Female,Medical,2.33,,7.7,4.1,144,4
56542,,Male,Science,1.97,6.9,3.3,6.9,58,
56543,21,Male,Science,2.79,6.6,4.2,2.3,109,3
56544,22,Female,Engineering,2.16,3.5,5.7,2.6,34,5
56545,20,Male,Medical,3.77,5,3.3,1.2,146,5
56546,24,Male,Medical,3.24,5.6,4.8,2.7,46,4
56547,19,Female,Business,2.72,6.9,3.6,2.4,80,5
56548,19,Male,Medical,2.78,5.3,2.2,3.4,55,4
56549,21,Female,Arts,3.04,8.3,6.4,3.3,85,2
56550,24,Male,Arts,3.08,6.3,5.7,3,127,2
56551,18,Male,Business,2.85,5.7,6.1,3.9,43,4
56552,23,Female,Medical,,7.3,8.5,4.2,78,3
56553,20,Male,Arts,2.52,6.4,3.5,2.8,53,6
56554,19,Male,Engineering,2.02,6.2,5.6,2.5,71,4
56555,18,Male,Business,3.47,5.1,8.1,2.2,84,5
56556,19,Female,Arts,2.37,8.1,3.4,4.5,85,3
56557,24,Female,Arts,3.2,6.8,6.6,1.8,131,5
56558,24,Female,Engineering,3.3,6,3.8,3.8,24,3
56559,24,Male,Medical,2.49,6.7,1.8,2.6,80,4
56560,20,Male,Medical,3.55,5.8,5.8,1.1,28,4
56561,18,Female,Science,2.78,8,6.9,5.6,49,3
56562,23,Male,Medical,2.4,8.2,7,2.7,90,5
56563,23,Female,Medical,3.05,6.6,2,1.7,139,4
56564,22,Male,Science,3.25,6.5,2,2.5,124,4
56565,22,Male,Engineering,2.23,7.3,1.2,4.6,110,3
56566,20,Female,Science,2.99,7.2,5.1,1.5,,5
56567,23,Male,Arts,3.27,5.7,6,5.8,48,5
56568,22,Male,Science,3.5,8.9,5.6,3.4,3,6
56569,20,Female,Business,2.41,7.7,7.3,3.1,17,3
56570,22,Male,Arts,3.32,5.7,3.5,4.1,12,5
56571,24,Male,Business,2.9,4.3,,5.1,101,7
56572,18,Male,Business,3.04,5.5,1.5,6.5,26,5
56573,21,Female,Arts,2.47,8.5,4.3,4.8,59,5
56574,23,Male,Business,3.48,6.5,4.6,4,4,6
56575,23,Female,Engineering,2.76,4.7,3.3,3.6,22,7
56576,24,Female,Medical,3.36,7.5,4,3.2,76,5
56577,,Male,Arts,3.36,5.7,0.5,5.3,19,4
56578,21,Male,Science,2.31,8.8,2.2,3.6,116,5
56579,24,Male,Arts,2.25,7.3,2.3,3.9,118,4
56580,21,Female,Engineering,2.18,3.9,1.9,5.4,124,6
56581,21,Female,Medical,2.39,7.1,4,4.4,146,5
56582,24,Male,Engineering,3.72,9.8,6.7,3.6,125,3
56583,19,Female,Science,3.77,7.5,2.7,1.6,108,4
56584,18,Female,Arts,3.76,9,3.8,4.2,9,3
56585,23,Male,Business,2.81,6.4,3.1,4.4,32,5
56586,20,Female,Medical,2.83,6.7,5,5.2,114,2
56587,19,Female,Medical,2.14,5.9,3,2.4,10,6
56588,22,Male,Arts,3.57,3.7,2,3,54,8
56589,23,Female,Medical,3.25,5.6,1.4,5,102,3
56590,20,Female,Science,3.74,7.3,4.7,3.5,98,2
56591,24,Female,Arts,3.46,6.5,2.1,4.9,135,3
56592,18,Male,Business,2.01,8.1,3.9,6.4,28,3
56593,24,Female,Engineering,3.57,5.4,2.9,4.3,28,5
56594,24,Male,Science,3.8,6.9,3.2,4.4,31,6
56595,23,Male,Arts,3.22,4.2,3.6,2.1,13,7
56596,22,Male,Medical,2.09,8,2.4,5,10,3
56597,23,Female,Engineering,3.55,7.8,9.6,5,,5
56598,23,Male,Science,3,7.5,4.7,3.9,139,3
56599,24,Female,Medical,2.1,6.2,4.7,6,110,3
56600,18,Male,Science,3.62,7.5,4.9,3.6,58,5
56601,21,Female,Science,3.48,7.1,2.6,1.8,25,6
56602,24,Male,Business,4,8.5,9,2.1,14,4
56603,19,Female,Engineering,3.35,6.6,2.1,3.7,35,5
56604,24,Female,Science,2.9,6.6,3.9,3.6,37,
56605,18,Female,Medical,3.61,5.5,3.7,3.5,115,4
56606,24,Male,Science,3.22,7,3.8,5.9,46,3
56607,24,Female,Engineering,2.47,4.5,4.9,2.7,89,5
56608,21,Female,Arts,1.93,3,0,4,59,5
56609,22,Female,Engineering,3.25,7.7,3.4,,149,4
56610,23,Female,Engineering,2.16,5,5.6,4.9,29,6
56611,22,Female,Arts,2.56,3,6.8,5,9,6
56612,20,Male,Engineering,2.51,8.7,3.6,1,54,6
56613,21,Male,Arts,2.54,7.8,5,3.7,127,2
56614,23,Male,Business,2.82,6.6,0,5,125,4
56615,20,Female,Business,3.12,5.2,5.9,4.4,22,6
56616,22,Male,Medical,2.58,8.5,5.2,4.3,53,4
56617,22,Male,Engineering,3.21,5.1,4.2,2.2,28,5
56618,21,Male,Engineering,3.42,6.5,,5.5,120,3
56619,18,Female,Science,2.56,5.6,4,0.2,40,4
56620,20,Female,,3.5,6.5,5.4,2.1,,3
56621,21,Female,Medical,2.89,6.2,1.5,,86,3
56622,20,Female,Engineering,2.31,3.5,2.9,2.2,23,7
56623,19,Male,Science,2.45,7.9,5.3,3.1,16,3
56624,24,Female,Arts,2.12,4.1,6.5,0.8,53,7
56625,19,Male,Business,2.44,7.3,3.5,0.8,53,3
56626,20,Male,Business,,7.3,6.5,3.4,40,5
56627,19,Male,Business,2.38,4.8,4.3,6.5,27,9
56628,23,Female,Science,2.91,8.1,4.1,2,66,5
56629,24,Female,Engineering,3.82,7.8,8.3,3.6,121,5
56630,20,Male,Medical,2.49,7.5,3.2,1.7,107,2
56631,,Male,Science,2.82,7.8,8.1,0.3,149,3
56632,22,Male,Business,2.93,7.9,3.9,3.1,28,4
56633,22,Female,Science,2.6,5.6,7.5,4.7,92,5
56634,24,Male,Science,2.58,5.7,2.7,4.1,39,4
56635,23,Male,Engineering,2.09,5.8,2.2,1.8,81,5
56636,24,Male,Business,2.07,6.6,2.6,,47,4
56637,22,Female,Science,2.5,5.4,6.2,7,140,2
56638,24,Male,Science,2.45,7.5,8.1,5,37,5
56639,,,Arts,2.69,6.4,2.9,3.6,125,3
56640,21,Female,Science,2.02,8.2,1,4.2,132,2
56641,21,Male,Arts,3.63,5.6,5.5,1,23,5
56642,21,Male,Engineering,2.81,6.2,5.4,3.4,72,
56643,21,Female,Arts,2.31,9.3,5.3,3.4,113,2
56644,19,Male,Medical,3.57,3.8,7,3.4,16,8
56645,22,Male,Business,4,6.7,7.6,3.7,48,3
56646,22,Female,Engineering,2.6,8.8,2.7,1.8,86,2
56647,21,Male,Medical,3.78,5.7,7.5,2.6,141,5
56648,21,Male,Engineering,2.11,7.7,1.8,3,123,3
56649,,Female,Engineering,2.48,8.6,3.5,3.1,4,5
56650,21,Male,Business,3.66,6.5,3.6,5.4,31,5
56651,22,Female,Medical,2.35,7.3,3.9,3.3,24,4
56652,21,Male,Arts,2.35,5.7,0,4,95,3
56653,21,Male,Business,3.58,8.9,5.3,3.1,99,2
56654,23,Female,Medical,3.12,7.4,3.2,2.2,82,4
56655,23,Female,Arts,3.26,6.6,8,1.8,92,4
56656,22,,Business,2.47,7.8,3.1,2.7,145,3
56657,22,Female,Business,1.92,10.9,4,7.1,61,5
56658,20,Male,Medical,2.43,6.7,5.3,2.6,123,5
56659,24,Female,Science,3.2,7.2,6.1,2.8,40,6
56660,19,Male,Arts,1.94,9,2.9,5.6,81,5
56661,24,Female,Business,3.14,9.2,6.5,2.8,124,3
56662,21,Female,Arts,3.64,7.3,8.3,2,40,4
56663,18,Female,Engineering,2.57,7.4,5.7,5.1,54,4
56664,21,Male,Arts,3.11,7.2,3,5,87,4
56665,21,Male,Arts,3.54,7.4,4.7,4.2,43,3
56666,19,Female,Science,2.78,7.4,0,4.6,132,
56667,22,Male,Science,2.57,6.6,4.9,2.9,98,5
56668,19,Male,Science,3.16,6.9,5,5.4,131,5
56669,19,Male,Business,3.5,,8.1,3.5,99,4
56670,19,Female,Medical,3.5,,5.4,0.6,87,3
56671,19,Male,Arts,3.48,8.2,3.5,3.7,68,4
56672,19,Female,Engineering,2.7,6.8,4.8,3.1,138,3
56673,20,Male,Engineering,1.94,5.3,3.5,5.4,128,5
56674,23,Male,Medical,2.79,6.7,3,1.8,20,4
56675,19,Male,Business,2.24,8,0,2.2,126,4
56676,18,Female,Business,3.5,7.5,3.3,4.6,77,5
56677,22,Male,Arts,2.81,5.8,6.5,4.6,,4
56678,19,Male,Business,,6.6,4.6,4,56,4
56679,18,Female,Engineering,2.43,8.9,2.7,2.9,,4
56680,21,Male,Science,2.23,4.2,4.6,4.1,77,7
56681,20,Male,Medical,3.15,9.9,4.8,4.4,56,3
56682,24,Female,Arts,3.18,7.8,5,3.2,53,6
56683,23,Female,Medical,3.68,8.4,7.5,2.8,102,4
56684,23,Male,Arts,2.73,7.7,5.6,3.7,22,6
56685,20,Female,Science,3.01,4.4,4.8,4.9,20,7
56686,21,Female,Science,3.91,6.3,9.4,4.6,124,4
56687,20,Male,Engineering,2.92,4.2,2.3,5.6,84,5
56688,20,Female,Engineering,3.16,8.2,6,4.4,51,3
56689,21,Male,Engineering,3.42,8.5,6.7,1.2,130,4
56690,22,Female,Medical,2.37,7.3,3.4,2.5,132,3
56691,20,Male,Business,2.05,5.3,3.3,1.2,112,2
56692,23,Female,Business,3.27,7.4,2.3,2.2,55,6
56693,24,Female,Engineering,3.54,8,2.7,3.1,23,3
56694,24,Female,Engineering,2.61,8.8,1.9,0.6,134,2
56695,19,Male,Science,2.51,8,2.2,4.6,2,4
56696,23,Male,Engineering,2.7,8.4,3.7,4,99,3
56697,23,Female,Arts,3.2,5.8,3.5,0.1,48,4
56698,18,Female,Medical,2.49,,3.2,3.6,65,2
56699,18,Female,Business,3.03,5.6,4.8,3.6,119,4
56700,21,Female,Arts,2.99,7,3.8,2,10,4
56701,24,Male,Engineering,2.59,8.7,6.2,4.7,126,2
56702,20,Female,Arts,2.74,6.9,1.5,5.2,145,3
56703,21,Male,Medical,,5.6,3.4,3,16,5
56704,,Male,Engineering,3.39,,7.5,4.9,140,4
56705,21,Female,Medical,2.43,6.7,4.7,4.6,59,4
56706,20,Female,,3.11,8.3,5.4,3.7,143,3
56707,23,Male,Engineering,3.63,5.8,3,2.6,63,2
56708,23,,Arts,2.32,10,3.4,6.1,47,4
56709,23,Male,Engineering,3.29,6.4,6.5,6.5,45,5
56710,19,Female,Medical,3.26,7.8,,3.8,149,4
56711,20,Female,Arts,2.09,6.4,5.9,2.2,103,2
56712,23,Female,Science,2.45,7.1,4.6,2.5,89,2
56713,18,Male,Science,2.71,6,7.7,3.5,137,4
56714,24,Female,Business,2.57,6,4.6,3.2,90,3
56715,19,Female,Medical,2.36,6.8,1,4.2,71,5
56716,23,Male,,3.11,9.6,5.5,2.7,122,4
56717,24,Male,Medical,3.12,6.3,3.7,0,96,5
56718,21,Female,Science,2.9,6.6,3,3.1,37,5
56719,19,Female,Medical,3,6.8,5,2.4,73,2
56720,19,Male,Medical,3.15,6,4.6,3.2,11,6
56721,18,Male,Medical,3.46,8.9,5,5.1,56,3
56722,19,Male,Arts,3.02,9.1,,3.3,49,3
56723,22,Male,Engineering,,5.8,3,3.2,34,6
56724,18,Female,Business,2.87,8.2,1.2,5.2,146,4
56725,18,Male,Medical,2.36,10.4,2.7,3.1,120,2
56726,23,Female,Arts,3.89,6.1,7.1,4.4,14,3
56727,20,Female,Arts,2.64,8.8,3.5,3.4,127,3
